iin_isam_id,logical_group,post_identifier,process_id,ticket_id,pending,naked,acked_with_failures
6335970858006F,LNER - SB ATG - Group 3,DUMMY,166,12,6,0,0
63359708580062,LNER - SB ATG - Group 1,DUMMY,281,1,2,0,0
6335970858006D,LNER - SB ATG - Group 2,000243-120121,282,2,2,0,0
6335970858006E,LNER - SB ATG - Group 2,DUMMY,282,2,2,0,0
6335970858006F,LNER - SB ATG - Group 3,DUMMY,283,3,2,0,0
63359708580062,LNER - SB ATG - Group 1,DUMMY,301,1,4,0,0
6335970858006D,LNER - SB ATG - Group 2,000243-120121,302,2,4,0,0
6335970858006E,LNER - SB ATG - Group 2,DUMMY,302,2,4,0,0
6335970858006F,LNER - SB ATG - Group 3,DUMMY,303,3,4,0,0
633597085800C9,LNER - SB ATG - Group 4,000243-130113,304,4,4,0,0
633597085800CA,LNER - SB ATG - Group 4,000243-130113,304,4,4,0,0
63359708580062,LNER - SB ATG - Group 1,DUMMY,305,5,4,0,0
6335970858006D,LNER - SB ATG - Group 2,000243-120121,306,6,4,0,0
6335970858006E,LNER - SB ATG - Group 2,DUMMY,306,6,4,0,0
6335970858006F,LNER - SB ATG - Group 3,DUMMY,307,7,4,0,0
633597085800C9,LNER - SB ATG - Group 4,000243-130113,308,8,4,0,0
633597085800CA,LNER - SB ATG - Group 4,000243-130113,308,8,4,0,0
63359708580062,LNER - SB ATG - Group 1,DUMMY,361,5,18,0,0
6335970858006D,LNER - SB ATG - Group 2,000243-120121,362,6,18,0,0
6335970858006E,LNER - SB ATG - Group 2,DUMMY,362,6,18,0,0
6335970858006F,LNER - SB ATG - Group 3,DUMMY,363,7,18,0,0
633597085800C9,LNER - SB ATG - Group 4,000243-130113,364,8,18,0,0
633597085800CA,LNER - SB ATG - Group 4,000243-130113,364,8,18,0,0
63359708580062,LNER - SB ATG - Group 1,DUMMY,365,9,15,0,0
6335970858006D,LNER - SB ATG - Group 2,000243-120121,366,10,13,0,0
6335970858006E,LNER - SB ATG - Group 2,DUMMY,366,10,13,0,0
6335970858006F,LNER - SB ATG - Group 3,DUMMY,367,11,13,0,0
633597085800C9,LNER - SB ATG - Group 4,000243-130113,368,12,11,0,0
633597085800CA,LNER - SB ATG - Group 4,000243-130113,368,12,11,0,0
633597085800C9,LNER - SB ATG - Group 4,000243-130113,381,13,11,0,0
633597085800CA,LNER - SB ATG - Group 4,000243-130113,381,13,11,0,0
633597085800C9,LNER - SB ATG - Group 4,000243-130113,441,1,31,0,0
633597085800CA,LNER - SB ATG - Group 4,000243-130113,441,1,31,0,0
63359708580062,LNER - SB ATG - Group 1,DUMMY,461,2,31,0,0
6335970858006D,LNER - SB ATG - Group 2,000243-120121,462,3,31,0,0
6335970858006E,LNER - SB ATG - Group 2,DUMMY,462,3,31,0,0
6335970858006F,LNER - SB ATG - Group 3,DUMMY,463,4,31,0,0
633597085800D7,LNER LCID Group 1,000075-000126,464,5,0,0,26
63359708580062,LNER - SB ATG - Group 1,DUMMY,465,6,31,0,0
6335970858006D,LNER - SB ATG - Group 2,000243-120121,466,7,31,0,0
6335970858006E,LNER - SB ATG - Group 2,DUMMY,466,7,31,0,0
6335970858006F,LNER - SB ATG - Group 3,DUMMY,467,8,31,0,0
633597085800C9,LNER - SB ATG - Group 4,000243-130113,468,9,31,0,0
633597085800CA,LNER - SB ATG - Group 4,000243-130113,468,9,31,0,0
63359708580062,LNER - SB ATG - Group 1,DUMMY,469,10,31,0,0
6335970858006D,LNER - SB ATG - Group 2,000243-120121,470,11,31,0,0
6335970858006E,LNER - SB ATG - Group 2,DUMMY,470,11,31,0,0
6335970858006F,LNER - SB ATG - Group 3,DUMMY,471,12,31,0,0
633597085800C9,LNER - SB ATG - Group 4,000243-130113,472,13,31,0,0
633597085800CA,LNER - SB ATG - Group 4,000243-130113,472,13,31,0,0
63359708580062,LNER - SB ATG - Group 1,DUMMY,473,14,21,0,0
6335970858006D,LNER - SB ATG - Group 2,000243-120121,474,15,21,0,0
6335970858006E,LNER - SB ATG - Group 2,DUMMY,474,15,21,0,0
6335970858006F,LNER - SB ATG - Group 3,DUMMY,475,16,21,0,0
633597085800C9,LNER - SB ATG - Group 4,000243-130113,476,17,21,0,0
633597085800CA,LNER - SB ATG - Group 4,000243-130113,476,17,21,0,0
63359708580062,LNER - SB ATG - Group 1,DUMMY,477,18,21,0,0
6335970858006D,LNER - SB ATG - Group 2,000243-120121,478,19,21,0,0
6335970858006E,LNER - SB ATG - Group 2,DUMMY,478,19,21,0,0
6335970858006F,LNER - SB ATG - Group 3,DUMMY,479,20,21,0,0
633597085800C9,LNER - SB ATG - Group 4,000243-130113,480,21,21,0,0
633597085800CA,LNER - SB ATG - Group 4,000243-130113,480,21,21,0,0
63359708580062,LNER - SB ATG - Group 1,DUMMY,481,22,4,0,0
6335970858006D,LNER - SB ATG - Group 2,000243-120121,482,23,4,0,0
6335970858006E,LNER - SB ATG - Group 2,DUMMY,482,23,4,0,0
6335970858006F,LNER - SB ATG - Group 3,DUMMY,483,24,4,0,0
633597085800C9,LNER - SB ATG - Group 4,000243-130113,484,25,4,0,0
633597085800CA,LNER - SB ATG - Group 4,000243-130113,484,25,4,0,0
63359708580062,LNER - SB ATG - Group 1,DUMMY,485,26,4,0,0
6335970858006D,LNER - SB ATG - Group 2,000243-120121,486,27,4,0,0
6335970858006E,LNER - SB ATG - Group 2,DUMMY,486,27,4,0,0
6335970858006F,LNER - SB ATG - Group 3,DUMMY,487,28,4,0,0
633597085800C9,LNER - SB ATG - Group 4,000243-130113,488,29,4,0,0
633597085800CA,LNER - SB ATG - Group 4,000243-130113,488,29,4,0,0
63359708580062,LNER - SB ATG - Group 1,DUMMY,489,30,4,0,0
6335970858006D,LNER - SB ATG - Group 2,000243-120121,490,31,4,0,0
6335970858006E,LNER - SB ATG - Group 2,DUMMY,490,31,4,0,0
6335970858006F,LNER - SB ATG - Group 3,DUMMY,491,32,4,0,0
633597085800C9,LNER - SB ATG - Group 4,000243-130113,492,33,4,0,0
633597085800CA,LNER - SB ATG - Group 4,000243-130113,492,33,4,0,0
63359708580062,LNER - SB ATG - Group 1,DUMMY,493,34,4,0,0
6335970858006D,LNER - SB ATG - Group 2,000243-120121,494,35,4,0,0
6335970858006E,LNER - SB ATG - Group 2,DUMMY,494,35,4,0,0
6335970858006F,LNER - SB ATG - Group 3,DUMMY,495,36,4,0,0
633597085800C9,LNER - SB ATG - Group 4,000243-130113,496,37,4,0,0
633597085800CA,LNER - SB ATG - Group 4,000243-130113,496,37,4,0,0
63359708580062,LNER - SB ATG - Group 1,DUMMY,497,38,4,0,0
6335970858006D,LNER - SB ATG - Group 2,000243-120121,498,39,4,0,0
6335970858006E,LNER - SB ATG - Group 2,DUMMY,498,39,4,0,0
6335970858006F,LNER - SB ATG - Group 3,DUMMY,499,40,4,0,0
633597085800C9,LNER - SB ATG - Group 4,000243-130113,500,41,4,0,0
633597085800CA,LNER - SB ATG - Group 4,000243-130113,500,41,4,0,0
63359708580062,LNER - SB ATG - Group 1,DUMMY,502,43,4,0,0
6335970858006D,LNER - SB ATG - Group 2,000243-120121,503,44,4,0,0
6335970858006E,LNER - SB ATG - Group 2,DUMMY,503,44,4,0,0
6335970858006F,LNER - SB ATG - Group 3,DUMMY,504,45,4,0,0
633597085800C9,LNER - SB ATG - Group 4,000243-130113,505,46,4,0,0
633597085800CA,LNER - SB ATG - Group 4,000243-130113,505,46,4,0,0
63359708580062,LNER - SB ATG - Group 1,DUMMY,506,47,4,0,0
6335970858006D,LNER - SB ATG - Group 2,000243-120121,507,48,4,0,0
6335970858006E,LNER - SB ATG - Group 2,DUMMY,507,48,4,0,0
6335970858006F,LNER - SB ATG - Group 3,DUMMY,508,49,4,0,0
633597085800C9,LNER - SB ATG - Group 4,000243-130113,509,50,4,0,0
633597085800CA,LNER - SB ATG - Group 4,000243-130113,509,50,4,0,0
63359708580062,LNER - SB ATG - Group 1,DUMMY,510,51,4,0,0
6335970858006D,LNER - SB ATG - Group 2,000243-120121,511,52,4,0,0
6335970858006E,LNER - SB ATG - Group 2,DUMMY,511,52,4,0,0
6335970858006F,LNER - SB ATG - Group 3,DUMMY,512,53,4,0,0
633597085800C9,LNER - SB ATG - Group 4,000243-130113,513,54,4,0,0
633597085800CA,LNER - SB ATG - Group 4,000243-130113,513,54,4,0,0
63359708580062,LNER - SB ATG - Group 1,DUMMY,514,55,4,0,0
6335970858006D,LNER - SB ATG - Group 2,000243-120121,515,56,4,0,0
6335970858006E,LNER - SB ATG - Group 2,DUMMY,515,56,4,0,0
6335970858006F,LNER - SB ATG - Group 3,DUMMY,516,57,4,0,0
633597085800C9,LNER - SB ATG - Group 4,000243-130113,517,58,4,0,0
633597085800CA,LNER - SB ATG - Group 4,000243-130113,517,58,4,0,0
63359708580062,LNER - SB ATG - Group 1,DUMMY,518,59,4,0,0
63359708580063,LNER - SB ATG - Group 1,DUMMY,518,59,4,0,0
6335970858006D,LNER - SB ATG - Group 2,000243-120121,519,60,4,0,0
6335970858006E,LNER - SB ATG - Group 2,DUMMY,519,60,4,0,0
6335970858006F,LNER - SB ATG - Group 3,DUMMY,520,61,4,0,0
633597085800C9,LNER - SB ATG - Group 4,000243-130113,521,62,4,0,0
633597085800CA,LNER - SB ATG - Group 4,000243-130113,521,62,4,0,0
63359708580062,LNER - SB ATG - Group 1,DUMMY,522,63,11,0,0
63359708580063,LNER - SB ATG - Group 1,DUMMY,522,63,11,0,0
6335970858006D,LNER - SB ATG - Group 2,000243-120121,523,64,11,0,0
6335970858006E,LNER - SB ATG - Group 2,DUMMY,523,64,11,0,0
6335970858006F,LNER - SB ATG - Group 3,DUMMY,524,65,11,0,0
6335970858006F,LNER - SB ATG - Group 3,DUMMY,561,1,2,0,0
6335970858006F,LNER - SB ATG - Group 3,DUMMY,2021,2,6,0,0
63359708580116,LNER - SB ATG - Group 6,Rambus ,2023,4,6,0,0
63359708580117,LNER - SB ATG - Group 6,Rambus ,2023,4,6,0,0
6335970858010F,LNER - SB ATG - Group 5,000243-130097,2161,,1,0,0
633597085800C9,LNER - SB ATG - Group 4,000243-130113,2181,,1,0,0
633597085800CA,LNER - SB ATG - Group 4,000243-130113,2181,,1,0,0
63359708580062,LNER - SB ATG - Group 1,DUMMY,2201,,1,0,0
63359708580063,LNER - SB ATG - Group 1,DUMMY,2201,,1,0,0
6335970858006D,LNER - SB ATG - Group 2,000243-120121,2202,,1,0,0
6335970858006E,LNER - SB ATG - Group 2,DUMMY,2202,,1,0,0
633597085800D7,LNER LCID Group 1,000075-000126,2230,40,6,0,0
63359709580003,SE - S&B TVM - Staging - Group 1,000130000007,1018,11,2,0,0
63359709580004,SE - S&B TVM - Staging - Group 1,000130000007,1018,11,2,0,0
63359709580006,SE - S&B TVM - Staging - Group 1,000130000007,1018,11,2,0,0
6335970958000A,SE - Cubic ATG - Staging - Group 1,000130000007,1019,11,2,0,0
63359709580008,SE - Cubic ATG - Staging - Group 1,000130000007,1020,11,2,0,0
6335970958000C,SE - Cubic ATG - Staging - Group 1,000130000007,1020,11,2,0,0
63359709580035,SE - S&B TVM - Group 2 H3,000130000007,1021,11,2,0,0
63359709580036,SE - S&B TVM - Group 2 H3,000130000007,1021,11,2,0,0
63359709580035,SE - S&B TVM - Group 2 H3,000130000007,1083,12,6,0,0
63359709580036,SE - S&B TVM - Group 2 H3,000130000007,1083,12,6,0,0
6335970958003C,SE - Cubic ATG - Staging - Group 3,000130000007,1685,34,3,0,0
6335970958003C,SE - Cubic ATG - Staging - Group 3,000130000007,1686,35,2,0,0
6335970958000A,SE - Cubic ATG - Staging - Group 1,000130000007,1969,30,3,0,0
63359709580008,SE - Cubic ATG - Staging - Group 1,000130000007,1970,30,3,0,0
63359709580009,SE - Cubic ATG - Staging - Group 1,000121-16ccae,1970,30,3,0,0
6335970958000C,SE - Cubic ATG - Staging - Group 1,000130000007,1970,30,3,0,0
63359709580037,SE - Cubic ATG - Staging - Group 2,000130000007,1971,31,3,0,0
63359709580038,SE - Cubic ATG - Staging - Group 2,000130000007,1971,31,3,0,0
63359709580039,SE - Cubic ATG - Staging - Group 2,000130000007,1971,31,3,0,0
6335970958003C,SE - Cubic ATG - Staging - Group 3,000130000007,1972,32,3,0,0
63359709580035,SE - S&B TVM - Group 2 H3,000130000007,1973,33,3,0,0
63359709580036,SE - S&B TVM - Group 2 H3,000130000007,1973,33,3,0,0
63359709580003,SE - S&B TVM - Staging - Group 1,000130000007,1974,34,3,0,0
63359709580004,SE - S&B TVM - Staging - Group 1,000130000007,1974,34,3,0,0
63359709580005,SE - S&B TVM - Staging - Group 1,000130000007,1974,34,3,0,0
63359709580006,SE - S&B TVM - Staging - Group 1,000130000007,1974,34,3,0,0
63359709580008,SE - Cubic ATG - Staging - Group 1,000130000007,4905,1,10,0,0
63359709580009,SE - Cubic ATG - Staging - Group 1,000121-16ccae,4905,1,10,0,0
6335970958000C,SE - Cubic ATG - Staging - Group 1,000130000007,4905,1,10,0,0
6335970958000A,SE - Cubic ATG - Staging - Group 1,000130000007,4906,1,10,0,0
63359709580037,SE - Cubic ATG - Staging - Group 2,000130000007,4907,1,10,0,0
63359709580038,SE - Cubic ATG - Staging - Group 2,000130000007,4907,1,10,0,0
63359709580039,SE - Cubic ATG - Staging - Group 2,000130000007,4907,1,10,0,0
6335970958003A,SE - Cubic ATG - Staging - Group 3,000121-16ccae,4908,1,10,0,0
6335970958003B,SE - Cubic ATG - Staging - Group 3,000121-16ccae,4908,1,10,0,0
6335970958003C,SE - Cubic ATG - Staging - Group 3,000130000007,4908,1,10,0,0
63359709580003,SE - S&B TVM - Staging - Group 1,000130000007,4909,2,14,0,0
63359709580004,SE - S&B TVM - Staging - Group 1,000130000007,4909,2,14,0,0
63359709580005,SE - S&B TVM - Staging - Group 1,000130000007,4909,2,14,0,0
63359709580006,SE - S&B TVM - Staging - Group 1,000130000007,4909,2,14,0,0
63359709580035,SE - S&B TVM - Group 2 H3,000130000007,4910,2,14,0,0
63359709580036,SE - S&B TVM - Group 2 H3,000130000007,4910,2,14,0,0
63359709580008,SE - Cubic ATG - Staging - Group 1,000130000007,4911,1,18,0,0
63359709580009,SE - Cubic ATG - Staging - Group 1,000121-16ccae,4911,1,18,0,0
6335970958000C,SE - Cubic ATG - Staging - Group 1,000130000007,4911,1,18,0,0
6335970958000A,SE - Cubic ATG - Staging - Group 1,000130000007,4912,1,18,0,0
63359709580037,SE - Cubic ATG - Staging - Group 2,000130000007,4913,1,18,0,0
63359709580038,SE - Cubic ATG - Staging - Group 2,000130000007,4913,1,18,0,0
63359709580039,SE - Cubic ATG - Staging - Group 2,000130000007,4913,1,18,0,0
6335970958003A,SE - Cubic ATG - Staging - Group 3,000121-16ccae,4914,1,18,0,0
6335970958003B,SE - Cubic ATG - Staging - Group 3,000121-16ccae,4914,1,18,0,0
6335970958003C,SE - Cubic ATG - Staging - Group 3,000130000007,4914,1,18,0,0
63359709580008,SE - Cubic ATG - Staging - Group 1,000130000007,4915,2,61,0,0
63359709580009,SE - Cubic ATG - Staging - Group 1,000121-16ccae,4915,2,61,0,0
6335970958000C,SE - Cubic ATG - Staging - Group 1,000130000007,4915,2,61,0,0
6335970958000A,SE - Cubic ATG - Staging - Group 1,000130000007,4916,2,61,0,0
63359709580037,SE - Cubic ATG - Staging - Group 2,000130000007,4917,2,61,0,0
63359709580038,SE - Cubic ATG - Staging - Group 2,000130000007,4917,2,61,0,0
63359709580039,SE - Cubic ATG - Staging - Group 2,000130000007,4917,2,61,0,0
6335970958003A,SE - Cubic ATG - Staging - Group 3,000121-16ccae,4918,2,61,0,0
6335970958003B,SE - Cubic ATG - Staging - Group 3,000121-16ccae,4918,2,61,0,0
6335970958003C,SE - Cubic ATG - Staging - Group 3,000130000007,4918,2,61,0,0
63359709580003,SE - S&B TVM - Staging - Group 1,000130000007,4919,3,62,0,0
63359709580004,SE - S&B TVM - Staging - Group 1,000130000007,4919,3,62,0,0
63359709580005,SE - S&B TVM - Staging - Group 1,000130000007,4919,3,62,0,0
63359709580006,SE - S&B TVM - Staging - Group 1,000130000007,4919,3,62,0,0
63359709580035,SE - S&B TVM - Group 2 H3,000130000007,4920,4,62,0,0
63359709580036,SE - S&B TVM - Group 2 H3,000130000007,4920,4,62,0,0
63359709580003,SE - S&B TVM - Staging - Group 1,000130000007,4921,5,19,0,0
63359709580004,SE - S&B TVM - Staging - Group 1,000130000007,4921,5,19,0,0
63359709580005,SE - S&B TVM - Staging - Group 1,000130000007,4921,5,19,0,0
63359709580006,SE - S&B TVM - Staging - Group 1,000130000007,4921,5,19,0,0
63359709580035,SE - S&B TVM - Group 2 H3,000130000007,4922,6,19,0,0
63359709580036,SE - S&B TVM - Group 2 H3,000130000007,4922,6,19,0,0
63359709580003,SE - S&B TVM - Staging - Group 1,000130000007,4923,7,4,0,0
63359709580004,SE - S&B TVM - Staging - Group 1,000130000007,4923,7,4,0,0
63359709580005,SE - S&B TVM - Staging - Group 1,000130000007,4923,7,4,0,0
63359709580006,SE - S&B TVM - Staging - Group 1,000130000007,4923,7,4,0,0
63359709580035,SE - S&B TVM - Group 2 H3,000130000007,4924,8,4,0,0
63359709580036,SE - S&B TVM - Group 2 H3,000130000007,4924,8,4,0,0
6335970958003A,SE - Cubic ATG - Staging - Group 3,000121-16ccae,5311,62,11,0,0
6335970958003B,SE - Cubic ATG - Staging - Group 3,000121-16ccae,5311,62,11,0,0
6335970958003C,SE - Cubic ATG - Staging - Group 3,000130000007,5311,62,11,0,0
63359709580003,SE - S&B TVM - Staging - Group 1,000130000007,5366,63,11,0,0
63359709580004,SE - S&B TVM - Staging - Group 1,000130000007,5366,63,11,0,0
63359709580005,SE - S&B TVM - Staging - Group 1,000130000007,5366,63,11,0,0
63359709580006,SE - S&B TVM - Staging - Group 1,000130000007,5366,63,11,0,0
63359709580008,SE - Cubic ATG - Staging - Group 1,000130000007,5367,63,11,0,0
63359709580009,SE - Cubic ATG - Staging - Group 1,000121-16ccae,5367,63,11,0,0
6335970958000C,SE - Cubic ATG - Staging - Group 1,000130000007,5367,63,11,0,0
6335970958000A,SE - Cubic ATG - Staging - Group 1,000130000007,5368,63,11,0,0
63359709580035,SE - S&B TVM - Group 2 H3,000130000007,5369,63,11,0,0
63359709580036,SE - S&B TVM - Group 2 H3,000130000007,5369,63,11,0,0
63359709580037,SE - Cubic ATG - Staging - Group 2,000130000007,5370,63,11,0,0
63359709580038,SE - Cubic ATG - Staging - Group 2,000130000007,5370,63,11,0,0
63359709580039,SE - Cubic ATG - Staging - Group 2,000130000007,5370,63,11,0,0
63359709580008,SE - Cubic ATG - Staging - Group 1,000130000007,8193,1,8,0,0
63359709580009,SE - Cubic ATG - Staging - Group 1,000121-16ccae,8193,1,8,0,0
6335970958000C,SE - Cubic ATG - Staging - Group 1,000130000007,8193,1,8,0,0
6335970958000A,SE - Cubic ATG - Staging - Group 1,000130000007,8194,1,8,0,0
63359709580037,SE - Cubic ATG - Staging - Group 2,000130000007,8195,2,8,0,0
63359709580038,SE - Cubic ATG - Staging - Group 2,000130000007,8195,2,8,0,0
63359709580039,SE - Cubic ATG - Staging - Group 2,000130000007,8195,2,8,0,0
6335970958003A,SE - Cubic ATG - Staging - Group 3,000121-16ccae,8196,3,8,0,0
6335970958003B,SE - Cubic ATG - Staging - Group 3,000121-16ccae,8196,3,8,0,0
6335970958003C,SE - Cubic ATG - Staging - Group 3,000130000007,8196,3,8,0,0
633597095800D2,SE - Cubic ATG - Staging - Group 4,000130000007,8197,4,8,0,0
633597095800D2,SE - Cubic ATG - Staging - Group 4,000130000007,8199,6,4,0,0
63359709580008,SE - Cubic ATG - Staging - Group 1,000130000007,8420,3,2,0,0
63359709580009,SE - Cubic ATG - Staging - Group 1,000121-16ccae,8420,3,2,0,0
6335970958000C,SE - Cubic ATG - Staging - Group 1,000130000007,8420,3,2,0,0
6335970958000A,SE - Cubic ATG - Staging - Group 1,000130000007,8421,3,2,0,0
63359709580037,SE - Cubic ATG - Staging - Group 2,000130000007,8440,5,2,0,0
63359709580038,SE - Cubic ATG - Staging - Group 2,000130000007,8440,5,2,0,0
63359709580039,SE - Cubic ATG - Staging - Group 2,000130000007,8440,5,2,0,0
6335970958003A,SE - Cubic ATG - Staging - Group 3,000121-16ccae,8441,6,2,0,0
6335970958003B,SE - Cubic ATG - Staging - Group 3,000121-16ccae,8441,6,2,0,0
6335970958003C,SE - Cubic ATG - Staging - Group 3,000130000007,8441,6,2,0,0
633597095800D2,SE - Cubic ATG - Staging - Group 4,000130000007,8442,7,2,0,0
633597095800D2,SE - Cubic ATG - Staging - Group 4,000130000007,8479,8,8,0,0
63359709580008,SE - Cubic ATG - Staging - Group 1,000130000007,8481,10,11,0,0
63359709580009,SE - Cubic ATG - Staging - Group 1,000121-16ccae,8481,10,11,0,0
6335970958000C,SE - Cubic ATG - Staging - Group 1,000130000007,8481,10,11,0,0
6335970958000A,SE - Cubic ATG - Staging - Group 1,000130000007,8482,10,11,0,0
63359709580037,SE - Cubic ATG - Staging - Group 2,000130000007,8483,11,11,0,0
63359709580038,SE - Cubic ATG - Staging - Group 2,000130000007,8483,11,11,0,0
63359709580039,SE - Cubic ATG - Staging - Group 2,000130000007,8483,11,11,0,0
6335970958003A,SE - Cubic ATG - Staging - Group 3,000121-16ccae,8484,12,11,0,0
6335970958003B,SE - Cubic ATG - Staging - Group 3,000121-16ccae,8484,12,11,0,0
6335970958003C,SE - Cubic ATG - Staging - Group 3,000130000007,8484,12,11,0,0
633597095800D2,SE - Cubic ATG - Staging - Group 4,000130000007,8485,13,11,0,0
